nation,cls,date,rb_br,rb_lower_br,rb_battles_sum,rb_battles_mean,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death
USA,Ground_vehicles,2025-01-06,11.3 ~ 12.3,11.3,28265.0,2269.1505693563468,0.4036623845745622,0.0643725455510348,0.0552135149478153,0.0976952096165919,0.25555014522973785
USA,Ground_vehicles,2025-01-06,11.7 ~ 12.7,11.7,22861.0,2550.0589494272845,0.37991463628012767,0.0795892568129128,0.0682651677529417,0.09272716421338369,0.23348221050390428
USA,Ground_vehicles,2025-01-06,12.0 ~ 13.0,12.0,5675.0,2837.5,0.369892281938326,0.0,0.0,0.124612908434266,0.33728092077547317
USA,Ground_vehicles,2025-01-03,1.0 ~ 2.0,1.0,388.0,77.3676975945017,0.2884182989690721,0.0,0.0,0.31643943633844873,0.5579143583291575
USA,Ground_vehicles,2025-01-03,1.3 ~ 2.3,1.3,319.0,89.662486938349,0.1477385579937304,0.0,0.0,0.2993036692089784,0.2754890701376256
USA,Ground_vehicles,2025-01-03,1.7 ~ 2.7,1.7,738.0,79.93212027358369,0.5499773712737127,0.0578590785907859,0.069430894308943,0.2893333329785997,0.5032718681863925
USA,Ground_vehicles,2025-01-03,2.0 ~ 3.0,2.0,951.0,85.88265484953182,0.5665541535226079,0.044900105152471,0.0538801261829652,0.3288561365315485,0.7339941956283111
USA,Ground_vehicles,2025-01-03,2.3 ~ 3.3,2.3,1500.0,240.5606031746032,0.5950955333333333,0.0365466666666666,0.0422399999999999,0.2576396991388505,0.7438459209687996
USA,Ground_vehicles,2025-01-03,2.7 ~ 3.7,2.7,3993.0,357.42580468200305,0.6315188329576759,0.1550513398447282,0.202870022539444,0.1942633763446866,0.5439435495946692
USA,Ground_vehicles,2025-01-03,3.0 ~ 4.0,3.0,6457.0,482.29795054462863,0.6050944866036859,0.1237153476846832,0.1458665014712715,0.16813763247122732,0.4849246340612469
USA,Ground_vehicles,2025-01-03,3.3 ~ 4.3,3.3,7030.0,527.6400237079185,0.6204103271692745,0.1136315789473684,0.133977240398293,0.16789732639397859,0.4667034482041484
USA,Ground_vehicles,2025-01-03,3.7 ~ 4.7,3.7,7186.0,596.2268113925226,0.6571935430002783,0.1094781519621486,0.1293821319231839,0.19579729219877173,0.5185772720025942
USA,Ground_vehicles,2025-01-03,4.0 ~ 5.0,4.0,5736.0,662.6341004184101,0.6276862273361228,0.0446879358437935,0.0333891213389121,0.21385993243053783,0.5594388687734038
USA,Ground_vehicles,2025-01-03,4.3 ~ 5.3,4.3,5679.0,730.3549920760697,0.589763479485825,0.0636590949110759,0.1000035217467864,0.21201402651061352,0.5206632709610982
USA,Ground_vehicles,2025-01-03,4.7 ~ 5.7,4.7,8494.0,720.9006592889098,0.5455354250058866,0.0425618083352955,0.0668613138686131,0.18948639895052885,0.4633293368281176
USA,Ground_vehicles,2025-01-03,5.0 ~ 6.0,5.0,13697.0,1300.7469178165534,0.6095076586113747,0.0263941008980068,0.0414630941081988,0.14813421282934147,0.3838529617104734
USA,Ground_vehicles,2025-01-03,5.3 ~ 6.3,5.3,18968.0,1212.320861701914,0.6634769770139181,0.0276940109658372,0.0381036482496836,0.17019045900382698,0.4796611908772206
USA,Ground_vehicles,2025-01-03,5.7 ~ 6.7,5.7,24554.0,1143.9070255258575,0.6824739146371264,0.0088555836116315,0.0074549971491406,0.17931812620973206,0.5305890397480378
USA,Ground_vehicles,2025-01-03,6.0 ~ 7.0,6.0,33574.0,1437.115503209683,0.7155729552630011,0.0064764401024602,0.0054521355811044,0.18337742034438836,0.5749271524532156
USA,Ground_vehicles,2025-01-03,6.3 ~ 7.3,6.3,29748.0,1259.3433700224746,0.6984997747747748,0.0205176818609654,0.01797129218771,0.18566028994587747,0.5870347075197728
USA,Ground_vehicles,2025-01-03,6.7 ~ 7.7,6.7,24951.0,1289.8784898400868,0.6766235140876118,0.0165388160795158,0.0148811670874914,0.1735217681421277,0.5578141338989038
USA,Ground_vehicles,2025-01-03,7.0 ~ 8.0,7.0,19727.0,1401.3546002940132,0.6537995792568562,0.0199178790490191,0.0178212602017539,0.15239260373500751,0.489123745927331
USA,Ground_vehicles,2025-01-03,7.3 ~ 8.3,7.3,11003.0,641.4954804533828,0.5133565663909841,0.0357102608379532,0.0319512860129055,0.09110248966978945,0.25017961763234914
USA,Ground_vehicles,2025-01-03,7.7 ~ 8.7,7.7,9114.0,598.2830558951691,0.5083240728549484,0.0,0.0,0.09416344069795947,0.2690445179029643
USA,Ground_vehicles,2025-01-03,8.0 ~ 9.0,8.0,14640.0,910.1208040593286,0.4997482650273224,0.0927984972677595,0.1274918032786885,0.08500876871370655,0.22346776008902616
USA,Ground_vehicles,2025-01-03,8.3 ~ 9.3,8.3,14808.0,983.8364333307608,0.4962529578606159,0.0917456780118854,0.1260453808752026,0.09277018843149898,0.2392806973486372
USA,Ground_vehicles,2025-01-03,8.7 ~ 9.7,8.7,11051.0,1123.765662232679,0.5028654058456249,0.1229363858474346,0.1688969324043073,0.09494339563714409,0.25138616638193206
USA,Ground_vehicles,2025-01-03,9.0 ~ 10.0,9.0,15171.0,1079.127752510272,0.4726259508272362,0.1521000593237097,0.1745409004020829,0.07838695167407497,0.18511178075023677
USA,Ground_vehicles,2025-01-03,9.3 ~ 10.3,9.3,14932.0,1320.4438376194305,0.46005359630324144,0.0877564961157246,0.0788949906241628,0.07125900706401793,0.14095194042207573
USA,Ground_vehicles,2025-01-03,9.7 ~ 10.7,9.7,18359.0,2134.415956751457,0.46834259491257696,0.0713753472411351,0.0641679830056103,0.07655731317853427,0.1724102418242583
USA,Ground_vehicles,2025-01-03,10.0 ~ 11.0,10.0,18219.0,2149.7416186398814,0.4665294308139854,0.0719238157966957,0.0646610681157034,0.07578965059493198,0.1699941351676609
USA,Ground_vehicles,2025-01-03,10.3 ~ 11.3,10.3,19087.0,2142.5863545868915,0.49261439199455126,0.0189364488919159,0.0207774925341855,0.09742944570298823,0.2558598490615241
USA,Ground_vehicles,2025-01-03,10.7 ~ 11.7,10.7,29513.0,2432.435912019401,0.4296777725070309,0.0644248297360485,0.055170263951479,0.09499452863818002,0.24971382505465212
USA,Ground_vehicles,2025-01-03,11.0 ~ 12.0,11.0,28484.0,2292.1219832688025,0.39774377194214305,0.0667522117680101,0.0571633197584608,0.09819911438535993,0.25731518209576143
USA,Ground_vehicles,2025-01-03,11.3 ~ 12.3,11.3,28484.0,2292.1219832688025,0.39774377194214305,0.0667522117680101,0.0571633197584608,0.09819911438535993,0.25731518209576143
USA,Ground_vehicles,2025-01-03,11.7 ~ 12.7,11.7,23069.0,2575.9399007945112,0.3730779617668734,0.0824209978759374,0.0705812995795223,0.0929977771792773,0.23375298706301811
USA,Ground_vehicles,2025-01-03,12.0 ~ 13.0,12.0,5802.0,2901.0,0.36021923474663914,0.0,0.0,0.1242623659083924,0.3356121340515293
Japan,Ground_vehicles,2025-03-31,1.0 ~ 2.0,1.0,246.0,35.9460027100271,0.4685166666666667,0.0,0.0,0.16937025114269125,0.47944394469299517
Japan,Ground_vehicles,2025-03-31,1.3 ~ 2.3,1.3,362.0,37.24654696132597,0.5740483425414366,0.0,0.0,0.1699946499035504,0.5216835091251105
Japan,Ground_vehicles,2025-03-31,1.7 ~ 2.7,1.7,747.0,75.64524765729584,0.4855024096385543,0.0,0.0247121820615796,0.26731364553044373,0.635754501270301
Japan,Ground_vehicles,2025-03-31,2.0 ~ 3.0,2.0,732.0,78.84517304189434,0.4725605191256831,0.0333879781420765,0.0507923497267759,0.26580519301913164,0.608426439135739
Japan,Ground_vehicles,2025-03-31,2.3 ~ 3.3,2.3,1128.0,175.0809692671395,0.5676797872340426,0.0216666666666666,0.0329609929078014,0.2047173615188866,0.44122235699605306
Japan,Ground_vehicles,2025-03-31,2.7 ~ 3.7,2.7,1974.0,568.4630192502533,0.5768125633232016,0.0319148936170212,0.0188348530901722,0.19598962041602286,0.4637540763661703
Japan,Ground_vehicles,2025-03-31,3.0 ~ 4.0,3.0,1947.0,580.0320150659134,0.6022972265023112,0.0823574730354391,0.0426656394453004,0.1477069367925839,0.3762596426785885
Japan,Ground_vehicles,2025-03-31,3.3 ~ 4.3,3.3,2579.0,618.252940416182,0.584448817371074,0.0526987204342768,0.0249515316013958,0.1677213014270008,0.4033937649834252
Japan,Ground_vehicles,2025-03-31,3.7 ~ 4.7,3.7,2684.0,617.3237083954298,0.6217277198211625,0.0506371087928464,0.0239754098360655,0.18412273639302068,0.46811460216606865
Japan,Ground_vehicles,2025-03-31,4.0 ~ 5.0,4.0,1961.0,400.6536630970593,0.6230529321774604,0.0496430392656807,0.0328148903620601,0.20035306416022633,0.4536145720826348
Japan,Ground_vehicles,2025-03-31,4.3 ~ 5.3,4.3,2014.0,462.0682720953327,0.6414863455809333,0.1404568023833168,0.0987586891757696,0.18540218091576774,0.403444712640659
Japan,Ground_vehicles,2025-03-31,4.7 ~ 5.7,4.7,1820.0,320.2195054945055,0.7575357692307692,0.1581318681318681,0.111989010989011,0.21178840024630652,0.47361230462992643
Japan,Ground_vehicles,2025-03-31,5.0 ~ 6.0,5.0,1188.0,314.5791245791246,0.7370436026936028,0.2422558922558922,0.1715656565656566,0.21628205956529423,0.43475385940595046
Japan,Ground_vehicles,2025-03-31,5.3 ~ 6.3,5.3,2189.0,320.36546368204665,0.6466380995888534,0.1828825947921425,0.1362265874828689,0.1799758109177952,0.3798894590095559
Japan,Ground_vehicles,2025-03-31,5.7 ~ 6.7,5.7,3119.0,282.9088810516191,0.631864700224431,0.0376563000961846,0.031837127284386,0.20872526018092125,0.4670447472376059
Japan,Ground_vehicles,2025-03-31,6.0 ~ 7.0,6.0,2723.0,283.20925449871464,0.5758351817847962,0.0413257436650752,0.0346603011384502,0.18306967838604168,0.41032678962855934
Japan,Ground_vehicles,2025-03-31,6.3 ~ 7.3,6.3,4493.0,407.9743601157357,0.5874939683952816,0.0710549744046294,0.0534831960827954,0.19530994328129203,0.5030178138447697
Japan,Ground_vehicles,2025-03-31,6.7 ~ 7.7,6.7,3556.0,433.18695163104616,0.5957334645669292,0.0581327334083239,0.0410348706411698,0.19102168075754072,0.517962390690256
Japan,Ground_vehicles,2025-03-31,7.0 ~ 8.0,7.0,2184.0,532.9377289377289,0.5971047619047619,0.0946520146520146,0.0668131868131868,0.18449703882059632,0.5461871986365636
Japan,Ground_vehicles,2025-03-31,7.3 ~ 8.3,7.3,3815.0,497.7735910878113,0.6122536566186106,0.1184718217562254,0.0996775884665792,0.1377183006555405,0.39789410014684207
Japan,Ground_vehicles,2025-03-31,7.7 ~ 8.7,7.7,2030.0,412.2814039408867,0.6153381773399015,0.1208128078817734,0.1154433497536945,0.07042279969113693,0.18003599292845657
Japan,Ground_vehicles,2025-03-31,8.0 ~ 9.0,8.0,4067.0,520.0755470863044,0.6109771084337349,0.0603024342267027,0.0576223260388492,0.10270432851858118,0.31299979611068107
Japan,Ground_vehicles,2025-03-31,8.3 ~ 9.3,8.3,7325.0,651.0291126279864,0.603542976109215,0.0799631399317406,0.083455290102389,0.10258286462718812,0.27669003711802237
Japan,Ground_vehicles,2025-03-31,8.7 ~ 9.7,8.7,5992.0,680.2575656430796,0.6001834112149532,0.056822429906542,0.0629105473965287,0.11131807131995629,0.29588434913535255
Japan,Ground_vehicles,2025-03-31,9.0 ~ 10.0,9.0,5992.0,680.2575656430796,0.6001834112149532,0.056822429906542,0.0629105473965287,0.11131807131995629,0.29588434913535255
Japan,Ground_vehicles,2025-03-31,9.3 ~ 10.3,9.3,3650.0,741.0581735159818,0.6021823561643836,0.0932821917808219,0.1032767123287671,0.10382752493173353,0.23204165973629326
Japan,Ground_vehicles,2025-03-31,9.7 ~ 10.7,9.7,392.0,130.66666666666666,0.6680030612244898,0.0,0.0,0.1154323640095511,0.23767272176044912
Japan,Ground_vehicles,2025-03-31,10.3 ~ 11.3,10.3,16518.0,3303.6,0.5661156980263954,0.098292771521976,0.1285748880009686,0.13312150262641412,0.3734229843856179
Japan,Ground_vehicles,2025-03-31,10.7 ~ 11.7,10.7,16518.0,3303.6,0.5661156980263954,0.098292771521976,0.1285748880009686,0.13312150262641412,0.3734229843856179
Japan,Ground_vehicles,2025-03-31,11.0 ~ 12.0,11.0,18284.0,3069.801071975497,0.579191664843579,0.0887989499015532,0.1161562021439509,0.14100972526321717,0.3954483723032294
Japan,Ground_vehicles,2025-03-31,11.3 ~ 12.3,11.3,18284.0,3069.801071975497,0.579191664843579,0.0887989499015532,0.1161562021439509,0.14100972526321717,0.3954483723032294
Japan,Ground_vehicles,2025-03-31,11.7 ~ 12.7,11.7,1766.0,883.0,0.7014956398640997,0.0,0.0,0.21479096054901156,0.601459333584717
Japan,Ground_vehicles,2025-03-31,12.0 ~ 13.0,12.0,1766.0,883.0,0.7014956398640997,0.0,0.0,0.21479096054901156,0.601459333584717
Japan,Ground_vehicles,2025-03-28,1.0 ~ 2.0,1.0,281.0,34.26571767497034,0.47682099644128123,0.0156939501779359,0.0067259786476868,0.1484321597887311,0.4279219967454636
Japan,Ground_vehicles,2025-03-28,1.3 ~ 2.3,1.3,421.0,39.50593824228028,0.5881866983372922,0.0104750593824228,0.0044893111638954,0.1578556798895101,0.48403617611172334
Japan,Ground_vehicles,2025-03-28,1.7 ~ 2.7,1.7,809.0,79.07045735475897,0.4937348578491965,0.0054511742892459,0.0239678615574783,0.2669568387999232,0.6271666604466849
Japan,Ground_vehicles,2025-03-28,2.0 ~ 3.0,2.0,763.0,82.70336391437309,0.46889344692005236,0.0230668414154652,0.0386631716906946,0.26485076727212636,0.6101777544282948
Japan,Ground_vehicles,2025-03-28,2.3 ~ 3.3,2.3,1194.0,183.9110831937465,0.5832527638190954,0.0147403685092127,0.0247068676716917,0.21681950547633874,0.4552901128598357
Japan,Ground_vehicles,2025-03-28,2.7 ~ 3.7,2.7,2005.0,561.8541147132169,0.5835584538653366,0.0326184538653366,0.0147132169576059,0.20761121381399575,0.47446861034961485
Japan,Ground_vehicles,2025-03-28,3.0 ~ 4.0,3.0,1946.0,578.8472935936965,0.6181286742034944,0.0836330935251798,0.045169578622816,0.15450284632265238,0.385600180776437
Japan,Ground_vehicles,2025-03-28,3.3 ~ 4.3,3.3,2641.0,630.4664268585133,0.5890900795153351,0.0549602423324498,0.0287391139719803,0.17569381136315632,0.406269842027445
Japan,Ground_vehicles,2025-03-28,3.7 ~ 4.7,3.7,2687.0,629.8421411735517,0.6199896911053219,0.0540193524376628,0.0282471157424637,0.19125609541633876,0.4730099552975607
Japan,Ground_vehicles,2025-03-28,4.0 ~ 5.0,4.0,1978.0,424.3977923828783,0.6199062689585441,0.049216380182002,0.0383720930232558,0.20845220936250794,0.459659829891001
Japan,Ground_vehicles,2025-03-28,4.3 ~ 5.3,4.3,2088.0,493.6300287356322,0.6293905651340996,0.1498850574712643,0.1124137931034482,0.1919315179963793,0.40472260217284517
Japan,Ground_vehicles,2025-03-28,4.7 ~ 5.7,4.7,1826.0,329.868017524644,0.7574324205914568,0.1726013143483022,0.1297535596933187,0.21823153625646435,0.47138088710167503
Japan,Ground_vehicles,2025-03-28,5.0 ~ 6.0,5.0,1224.0,336.780637254902,0.7296758169934641,0.2574918300653595,0.1935702614379085,0.22104004687900344,0.42654109112136684
Japan,Ground_vehicles,2025-03-28,5.3 ~ 6.3,5.3,2249.0,336.01889728768344,0.6557721209426411,0.1960426856380613,0.1527834593152512,0.18910622162281934,0.3808385842149491
Japan,Ground_vehicles,2025-03-28,5.7 ~ 6.7,5.7,3179.0,289.1782636049072,0.6407241585404215,0.040245360176156,0.0342529097200377,0.217087485371343,0.46608792604903915
Japan,Ground_vehicles,2025-03-28,6.0 ~ 7.0,6.0,2788.0,292.0219512195122,0.5866666068866571,0.0450968436154949,0.0382639885222381,0.19109067854304976,0.41597900244504626
Japan,Ground_vehicles,2025-03-28,6.3 ~ 7.3,6.3,4581.0,415.532314632904,0.5935184020956124,0.0700480244488103,0.0521065269591792,0.20031310409403633,0.5133581130281896
Japan,Ground_vehicles,2025-03-28,6.7 ~ 7.7,6.7,3594.0,439.70020404377664,0.5961040345019477,0.054301613800779,0.0367334446299387,0.1929352438272998,0.5298602185682
Japan,Ground_vehicles,2025-03-28,7.0 ~ 8.0,7.0,2175.0,541.4116475095785,0.5976670344827586,0.0897287356321839,0.0606988505747126,0.1866357344486833,0.5714972059594338
Japan,Ground_vehicles,2025-03-28,7.3 ~ 8.3,7.3,3822.0,501.8855529391244,0.6085367870225014,0.1171428571428571,0.0961172161172161,0.13901748767932617,0.4108268779900082
Japan,Ground_vehicles,2025-03-28,7.7 ~ 8.7,7.7,2014.0,411.4127358490566,0.609506603773585,0.1254021847070506,0.1168520357497517,0.07062224601362914,0.17988487656922358
Japan,Ground_vehicles,2025-03-28,8.0 ~ 9.0,8.0,4197.0,540.8902192041935,0.6021466761972838,0.0601763164164879,0.0560733857517274,0.10259074219065861,0.31367072346611824
Japan,Ground_vehicles,2025-03-28,8.3 ~ 9.3,8.3,7568.0,675.3470533826638,0.5989701242071882,0.0839733086680761,0.0891781183932346,0.10327926048291655,0.2765454451287885
Japan,Ground_vehicles,2025-03-28,8.7 ~ 9.7,8.7,6251.0,707.1264730976377,0.5968748200287954,0.0612621980483122,0.0703183490641497,0.11188840894076922,0.29558083233149784
Japan,Ground_vehicles,2025-03-28,9.0 ~ 10.0,9.0,6251.0,707.1264730976377,0.5968748200287954,0.0612621980483122,0.0703183490641497,0.11188840894076922,0.29558083233149784
Japan,Ground_vehicles,2025-03-28,9.3 ~ 10.3,9.3,3783.0,765.9242884835669,0.6023446206714248,0.101229183187946,0.116193497224425,0.1057427117770737,0.23195063289304274
Japan,Ground_vehicles,2025-03-28,9.7 ~ 10.7,9.7,412.0,137.33333333333334,0.6623140776699029,0.0,0.0,0.11888490362172692,0.24526539292962915
Japan,Ground_vehicles,2025-03-28,10.3 ~ 11.3,10.3,16657.0,3331.4,0.5610703127814132,0.0968649816893798,0.1304916851774029,0.13428912082978256,0.3736375380318872
Japan,Ground_vehicles,2025-03-28,10.7 ~ 11.7,10.7,16657.0,3331.4,0.5610703127814132,0.0968649816893798,0.1304916851774029,0.13428912082978256,0.3736375380318872
Japan,Ground_vehicles,2025-03-28,11.0 ~ 12.0,11.0,18623.0,3083.483208935188,0.5754301455189819,0.0866391021854695,0.1167158889545185,0.14213336058229406,0.39653211178727144
Japan,Ground_vehicles,2025-03-28,11.3 ~ 12.3,11.3,18623.0,3083.483208935188,0.5754301455189819,0.0866391021854695,0.1167158889545185,0.14213336058229406,0.39653211178727144
Japan,Ground_vehicles,2025-03-28,11.7 ~ 12.7,11.7,1966.0,983.0,0.6970943031536113,0.0,0.0,0.20859394123213348,0.5905071448714196
Japan,Ground_vehicles,2025-03-28,12.0 ~ 13.0,12.0,1966.0,983.0,0.6970943031536113,0.0,0.0,0.20859394123213348,0.5905071448714196
Japan,Ground_vehicles,2025-03-25,1.0 ~ 2.0,1.0,345.0,37.56077294685991,0.4557295652173913,0.0271304347826086,0.0125217391304347,0.13921522946496104,0.3891913959975619
Japan,Ground_vehicles,2025-03-25,1.3 ~ 2.3,1.3,509.0,44.80746561886051,0.5735436149312377,0.0183889980353634,0.0084872298624754,0.15181516105347334,0.446648037695433
Japan,Ground_vehicles,2025-03-25,1.7 ~ 2.7,1.7,898.0,84.8521714922049,0.4786413140311805,0.0104231625835189,0.0206236080178173,0.2709385028002093,0.629161702210245
Japan,Ground_vehicles,2025-03-25,2.0 ~ 3.0,2.0,826.0,89.11370056497175,0.4423795399515738,0.0267554479418886,0.0365375302663438,0.2709964440264306,0.6162925693738552
Japan,Ground_vehicles,2025-03-25,2.3 ~ 3.3,2.3,1274.0,192.6280088958661,0.5838053375196233,0.0173469387755102,0.0236891679748822,0.22917938096693086,0.47866080449663667
Japan,Ground_vehicles,2025-03-25,2.7 ~ 3.7,2.7,2047.0,551.3296287249634,0.5815923302393748,0.038495359062042,0.0193600390815828,0.21929165950661525,0.49387237066299405
Japan,Ground_vehicles,2025-03-25,3.0 ~ 4.0,3.0,1940.0,575.908676975945,0.6268820103092785,0.0934020618556701,0.0601185567010309,0.16207800795039468,0.40058382789476626
Japan,Ground_vehicles,2025-03-25,3.3 ~ 4.3,3.3,2665.0,634.9672920575359,0.6011828893058161,0.0596998123827392,0.0377673545966228,0.1870584636753021,0.4182674158949636
Japan,Ground_vehicles,2025-03-25,3.7 ~ 4.7,3.7,2674.0,634.8613812016953,0.6241425953627524,0.0594988780852655,0.03764023934181,0.20189399994190949,0.4846600055318743
Japan,Ground_vehicles,2025-03-25,4.0 ~ 5.0,4.0,1979.0,438.1477177025434,0.6245698837796867,0.0517433046993431,0.0460838807478524,0.22156043424495847,0.473720340230047
Japan,Ground_vehicles,2025-03-25,4.3 ~ 5.3,4.3,2146.0,514.0978564771668,0.6279885368126747,0.1503681267474371,0.12571761416589,0.2010127355740858,0.4126519691143269
Japan,Ground_vehicles,2025-03-25,4.7 ~ 5.7,4.7,1844.0,342.51491323210416,0.749524295010846,0.1749945770065075,0.1463069414316702,0.22015134380879514,0.47233169564788213
Japan,Ground_vehicles,2025-03-25,5.0 ~ 6.0,5.0,1254.0,356.530701754386,0.7148992822966508,0.2573285486443381,0.2151435406698564,0.22058878277547134,0.42562366890503894
Japan,Ground_vehicles,2025-03-25,5.3 ~ 6.3,5.3,2294.0,349.0037053182215,0.6588307759372276,0.2007802964254577,0.1691325196163906,0.19022044954674167,0.3875539578567441
Japan,Ground_vehicles,2025-03-25,5.7 ~ 6.7,5.7,3251.0,296.0358966471855,0.6435668102122424,0.042417717625346,0.036358043678868,0.21717836415756303,0.465391211193576
Japan,Ground_vehicles,2025-03-25,6.0 ~ 7.0,6.0,2872.0,300.86079387186624,0.5933594011142062,0.0480153203342618,0.0411559888579387,0.19210543950375955,0.42015507114978634
Japan,Ground_vehicles,2025-03-25,6.3 ~ 7.3,6.3,4743.0,432.8881579872092,0.5949910394265233,0.0706936538056082,0.0522707147375079,0.20048587911962656,0.5211844209431568
Japan,Ground_vehicles,2025-03-25,6.7 ~ 7.7,6.7,3731.0,459.51421424104353,0.5920999195926026,0.0529080675422138,0.0347681586705976,0.1918222301071868,0.5346750229528583
Japan,Ground_vehicles,2025-03-25,7.0 ~ 8.0,7.0,2245.0,566.9524870081663,0.5943583518930958,0.0879287305122494,0.0577817371937639,0.1873684518619113,0.5885710448320619
Japan,Ground_vehicles,2025-03-25,7.3 ~ 8.3,7.3,3937.0,520.6881720430108,0.6015873253746506,0.1152146304292608,0.0949250698501397,0.13946926689771083,0.42044495767233697
Japan,Ground_vehicles,2025-03-25,7.7 ~ 8.7,7.7,2048.0,420.17041015625,0.6018237304687499,0.12509765625,0.119140625,0.06989756936669102,0.17768819801656138
