nation,cls,date,rb_br,rb_lower_br,rb_battles_sum,rb_battles_mean,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,avgwr,Combined1
Sweden,Ground_vehicles,2025-02-17,8.3 ~ 9.3,8.3,11908.0,1063.1633835596715,0.5064009321464562,0.0562378233120591,0.0511252939200537,0.0933582499328524,0.2759253841719908,0.5379104687719822,0.1604606795310088
USSR,Ground_vehicles,2025-03-19,5.3 ~ 6.3,5.3,9828.0,447.882905982906,0.5705102665852665,0.0722273097273097,0.0578907203907203,0.1809542958567862,0.50038741007466,0.5552219258180107,0.3576548351807479
Germany,Ground_vehicles,2025-01-15,4.3 ~ 5.3,4.3,6752.0,570.4688240521327,0.5616623518957345,0.3007775473933649,0.2637144549763033,0.1766289249206717,0.5076349449737085,0.5891815667033683,0.3483396525691468
USA,Ground_vehicles,2025-02-02,9.3 ~ 10.3,9.3,16818.0,1465.684373885123,0.4804474134855512,0.1070983470091568,0.0977785705791413,0.0733747089849059,0.1507792748317763,0.50151120855202,0.07952446818848
Japan,Ground_vehicles,2025-02-14,8.7 ~ 9.7,8.7,11534.0,1212.234524015953,0.5813001907404196,0.0762112016646436,0.0916134905496792,0.0902799950635688,0.2306339897666119,0.5950755771173567,0.2182277860450382
Italy,Ground_vehicles,2025-03-25,11.0 ~ 12.0,11.0,4496.0,625.0295151245551,0.738392993772242,0.0759919928825622,0.1015836298932384,0.1350247047911111,0.3844821509966878,0.7365707769058512,0.456352003445019
China,Ground_vehicles,2025-01-03,2.0 ~ 3.0,2.0,139.0,21.49880095923261,0.3165467625899281,0.0776978417266187,0.0,0.0319183072913046,0.1309398244950254,0.2933651866305123,-0.1185926831972195
Italy,Ground_vehicles,2025-03-13,5.0 ~ 6.0,5.0,1846.0,211.1986276634164,0.6726817984832069,0.093542795232936,0.0430877573131094,0.219767633683951,0.5060132184997446,0.6719519497703892,0.4875494442771332
Israel,Ground_vehicles,2025-03-28,10.0 ~ 11.0,10.0,282.0,282.0,0.4953,0.0599999999999999,0.0599999999999999,0.0522693385266899,0.1334976853692291,0.493225,0.0745661086867287
Sweden,Ground_vehicles,2025-02-11,3.0 ~ 4.0,3.0,4462.0,621.5091700283879,0.5316466382787988,0.0143343792021515,0.0110264455401165,0.278624424126983,0.5537112379100624,0.3882016868780226,0.4015963469714202
Italy,Ground_vehicles,2025-01-03,12.0 ~ 13.0,12.0,3560.0,1780.0,0.6336699719101123,0.0,0.0,0.1428944866917912,0.5187040534813759,0.7881362846519241,0.4015661498561435
USSR,Ground_vehicles,2025-01-09,10.0 ~ 11.0,10.0,48999.0,3905.349629584277,0.4560189452845977,0.1127820975938284,0.1102661278801608,0.065770986251718,0.1485285817985155,0.4273986780429318,0.0492824398671475
Sweden,Ground_vehicles,2025-03-10,6.7 ~ 7.7,6.7,2597.0,421.3704274162496,0.4371579129765113,0.1039045051983057,0.1100038505968425,0.0840015879252031,0.2273414853695151,0.4545933506804988,0.0688076851627451
Britain,Ground_vehicles,2025-01-12,8.0 ~ 9.0,8.0,8469.0,471.5791251754766,0.6657562522139568,0.0817865155272169,0.0694615657102373,0.1538604845982048,0.4256827238192549,0.6039614504333789,0.4099796819881731
USSR,Ground_vehicles,2025-03-31,7.7 ~ 8.7,7.7,25020.0,1110.2979789977542,0.6066745083932853,0.0492278177458033,0.0577210231814548,0.1293162770793033,0.3793842863234211,0.6092285940615354,0.3191341162738005
Israel,Ground_vehicles,2025-02-05,5.7 ~ 6.7,5.7,3602.0,938.210993892282,0.623105607995558,0.0,0.000599666851749,0.1819302752991929,0.2626456961936383,0.63930220874503,0.331732188177302
Japan,Ground_vehicles,2025-03-13,3.7 ~ 4.7,3.7,2391.0,540.0193782238953,0.6721524048515266,0.081831869510665,0.056047678795483,0.231858306554931,0.5271907742795231,0.6237742891515706,0.5021245648521919
USSR,Ground_vehicles,2025-02-17,7.0 ~ 8.0,7.0,18544.0,1122.7978224249146,0.5644277178602244,0.1288028472821397,0.1238977566867989,0.1023890714597349,0.2600345629270646,0.5659120972880285,0.2192103489071203
Italy,Ground_vehicles,2025-03-13,7.7 ~ 8.7,7.7,1890.0,241.825291005291,0.5282436507936509,0.0657301587301587,0.0702804232804232,0.1210140011177368,0.2648085907105204,0.5461476063389279,0.1970202362446668
USSR,Ground_vehicles,2025-01-30,8.0 ~ 9.0,8.0,43972.0,2057.885254361,0.6115427726735195,0.0280562630765032,0.029482852724461,0.1128392083230953,0.3419006618829012,0.6027290249156437,0.3005466058237071
Japan,Ground_vehicles,2025-01-18,3.7 ~ 4.7,3.7,2075.0,396.8069076305221,0.6084451566265059,0.007956626506024,0.0040096385542168,0.2246346229167155,0.5591655029408334,0.6237742891515706,0.4442539279683359
Germany,Ground_vehicles,2025-01-24,2.3 ~ 3.3,2.3,2397.0,203.80424339948743,0.3190573216520651,0.3568627450980392,0.2711180642469754,0.1763060315985939,0.4660328947992935,0.4036584133664664,0.0916660926648933
France,Ground_vehicles,2025-03-04,3.0 ~ 4.0,3.0,971.0,109.84732234809476,0.6882099897013387,0.1083419155509783,0.1321936148300721,0.2172335202917778,0.5560637922323648,0.5944995199463385,0.5180567570290402
France,Ground_vehicles,2025-03-25,1.7 ~ 2.7,1.7,256.0,39.60904947916666,0.24609375,0.0,0.0,0.0617817230847749,0.5414107733696979,0.2623222926100422,-0.0324698348934305
USA,Ground_vehicles,2025-01-24,1.0 ~ 2.0,1.0,548.0,112.58302919708028,0.3068381386861313,0.0,0.0,0.1687801073783318,0.3713173137102,0.2573137943239573,0.0428943556655969
France,Ground_vehicles,2025-02-14,2.3 ~ 3.3,2.3,678.0,98.33579154375614,0.6835311209439529,0.116858407079646,0.1578613569321534,0.1852322029147368,0.3584030590254276,0.4156313872746339,0.4262439867406349
Germany,Ground_vehicles,2025-03-22,2.3 ~ 3.3,2.3,1297.0,107.6449131695855,0.3769121819583654,0.5801850424055512,0.4142405551272166,0.1089781485730962,0.3227389306414451,0.4036584133664664,0.0569636928116487
Germany,Ground_vehicles,2025-01-30,6.3 ~ 7.3,6.3,16938.0,1088.3840821427166,0.4406988428385878,0.0561483055850749,0.0657415279253749,0.136675452060572,0.3551407613703047,0.4502143399561367,0.1499865674472402
Germany,Ground_vehicles,2025-03-10,8.0 ~ 9.0,8.0,16869.0,1432.6475981583576,0.4337078309324797,0.0930357460430375,0.0739729681664592,0.1122986895970893,0.2853990826036423,0.4425554768197945,0.103536652711154
Germany,Ground_vehicles,2025-03-31,10.7 ~ 11.7,10.7,10895.0,1382.731375248585,0.5482619091326296,0.2051234511243689,0.1829848554382744,0.076732278952971,0.1878767536973667,0.5532859532895683,0.1619285658965314
USSR,Ground_vehicles,2025-02-11,7.0 ~ 8.0,7.0,19858.0,1200.4658312111228,0.5690764578507401,0.1274619800584147,0.1218924362977137,0.0996507830479035,0.2567546795492318,0.5659120972880285,0.220943187650538
Italy,Ground_vehicles,2025-01-12,10.7 ~ 11.7,10.7,8383.0,957.4357131496284,0.5984037933913874,0.0874507932720982,0.0823810091852558,0.0867575487609361,0.2430295338610646,0.6628969881847925,0.2371131556419053
Sweden,Ground_vehicles,2025-01-03,4.0 ~ 5.0,4.0,1931.0,251.8694976696013,0.4285613671672709,0.0233661315380631,0.0116830657690315,0.1724489781148706,0.3652681207001819,0.372820468927393,0.1650466707849353
USA,Ground_vehicles,2025-03-25,12.0 ~ 13.0,12.0,4278.0,2139.0,0.5134699392239365,0.0,0.0,0.1199979890988265,0.3422430684333546,0.5119308418362349,0.207355541752062
China,Ground_vehicles,2025-03-01,11.0 ~ 12.0,11.0,8820.0,1063.6984731670448,0.5984125170068028,0.1299920634920635,0.131015873015873,0.1120847408002007,0.3210082440580935,0.6053001914477718,0.2799566996510815
Italy,Ground_vehicles,2025-03-22,6.0 ~ 7.0,6.0,1833.0,174.36602109474453,0.692924168030551,0.0757283142389525,0.0541734860883797,0.1895056653460294,0.512670663958499,0.6968830057149976,0.4898542722491867
Italy,Ground_vehicles,2025-02-14,7.3 ~ 8.3,7.3,3822.0,427.6333594976453,0.5934934850863425,0.0950706436420722,0.1093014128728414,0.0956997814157812,0.2863070371573873,0.5337560303902225,0.2525697828826627
Sweden,Ground_vehicles,2025-02-14,1.0 ~ 2.0,1.0,749.0,73.54361370716511,0.473702269692924,0.0,0.0,0.1413349880816952,0.2761847223625303,0.323017248090063,0.1598008843020556
Italy,Ground_vehicles,2025-01-15,9.7 ~ 10.7,9.7,4996.0,845.5621163597546,0.5725035428342674,0.1250960768614891,0.1068755004003202,0.0877928233460832,0.2466459119651299,0.5886186931832034,0.213106651867147
USSR,Ground_vehicles,2025-01-09,4.3 ~ 5.3,4.3,9774.0,745.3879731941886,0.5332971250255781,0.0,0.0,0.1579752856801752,0.4076248293597217,0.5568415455862737,0.2742477334653622
Israel,Ground_vehicles,2025-03-31,11.7 ~ 12.7,11.7,2747.0,915.6666666666666,0.7843337823079725,0.0,0.0,0.2600797673257057,0.956918916100726,0.7859057325817702,0.7762009064084343
Japan,Ground_vehicles,2025-03-10,7.3 ~ 8.3,7.3,4694.0,697.6810112199971,0.5795197699190456,0.1061248402215594,0.0935470813804857,0.1321483318958609,0.3995828373043976,0.6042857694069048,0.3005916437840534
USA,Ground_vehicles,2025-01-21,9.3 ~ 10.3,9.3,15737.0,1369.580767194086,0.471748471754464,0.0974391561288682,0.087205312321281,0.0754309830987165,0.1513162362124428,0.50151120855202,0.0723738131569526
Israel,Ground_vehicles,2025-01-15,11.7 ~ 12.7,11.7,2789.0,929.6666666666666,0.5911238436715669,0.0,0.0,0.1830396287948582,0.5403294081682023,0.7859057325817702,0.3929579293689538
Israel,Ground_vehicles,2025-01-06,5.0 ~ 6.0,5.0,2812.0,937.3333333333334,0.5436018492176387,0.0,0.0,0.1624550542075034,0.2488465145291345,0.6410779690095747,0.2346628046580377
Israel,Ground_vehicles,2025-03-19,10.0 ~ 11.0,10.0,416.0,416.0,0.4935000000000001,0.09,0.08,0.0619884223501169,0.1511644014693192,0.493225,0.0851220349744612
Italy,Ground_vehicles,2025-01-24,6.0 ~ 7.0,6.0,5736.0,507.3901673640168,0.5811327754532776,0.1058960948396095,0.0855456764295676,0.1232934488261125,0.2993857163716484,0.6968830057149976,0.2629416559232274
China,Ground_vehicles,2025-03-25,7.3 ~ 8.3,7.3,2758.0,215.6871827411168,0.5843790427846265,0.3598042059463379,0.3211094996374184,0.1038845962542584,0.2507286454949629,0.5883175327883375,0.2370588228397852
Sweden,Ground_vehicles,2025-03-22,5.0 ~ 6.0,5.0,1315.0,199.7972116603296,0.5104255513307984,0.0387832699619771,0.0374904942965779,0.1071302202573303,0.2688143187529704,0.5056040591697559,0.1712894461669195
Israel,Ground_vehicles,2025-01-09,7.7 ~ 8.7,7.7,3200.0,203.792515625,0.48643734375,0.01753125,0.0257125,0.116605792553611,0.2790362306229909,0.5168953471727927,0.1570158663881609
France,Ground_vehicles,2025-01-21,5.7 ~ 6.7,5.7,7268.0,756.1989726655659,0.6099854292790314,0.062980187121629,0.0592432581177765,0.1155446424082821,0.3221116957499361,0.6616872754287169,0.294201355807676
Germany,Ground_vehicles,2025-02-11,5.0 ~ 6.0,5.0,25724.0,1142.123287745617,0.5361958560099518,0.1315565230912766,0.1307090654641579,0.1357447685188618,0.3985500211812249,0.5484228037156397,0.2593190288968616
Germany,Ground_vehicles,2025-01-24,2.0 ~ 3.0,2.0,1916.0,124.41521771547866,0.5655917014613777,0.0874634655532359,0.0674060542797494,0.2146962297417443,0.5939618304445677,0.6755834130888771,0.4063686800074205
Britain,Ground_vehicles,2025-01-18,5.3 ~ 6.3,5.3,3209.0,229.8940090370832,0.542749236522281,0.1719788095980056,0.2291025241508257,0.1769915235363588,0.3721807179341616,0.4918664919957148,0.2845617702695718
Japan,Ground_vehicles,2025-03-13,5.0 ~ 6.0,5.0,1372.0,409.0131195335277,0.6709100583090378,0.2522448979591837,0.2837755102040816,0.2089214812184261,0.4202148384615439,0.7212542328477385,0.4499833060082037
USA,Ground_vehicles,2025-03-07,4.7 ~ 5.7,4.7,7355.0,681.7887151597553,0.5206194425560844,0.0979809653297076,0.1518014955812372,0.172881781278748,0.4372499062509684,0.495231668474657,0.281362927669303
Britain,Ground_vehicles,2025-01-03,5.3 ~ 6.3,5.3,4085.0,295.69672582619336,0.6033467564259487,0.1517723378212974,0.2295079559363525,0.1441061551459492,0.3151648297608807,0.4918664919957148,0.3042713440635242
Britain,Ground_vehicles,2025-02-17,11.3 ~ 12.3,11.3,9331.0,1074.3461120382135,0.5658396206194406,0.0998263851677205,0.0827328260636587,0.1100291943623355,0.3147351222597566,0.6386943809181808,0.243925859777255
USSR,Ground_vehicles,2025-03-13,11.0 ~ 12.0,11.0,33103.0,4712.735810450211,0.5362047760021751,0.1305760807177597,0.1348572636921124,0.0823961267332595,0.2223323333885893,0.5304416596434486,0.1651172634249261
Britain,Ground_vehicles,2025-03-19,3.7 ~ 4.7,3.7,2204.0,175.7289019963702,0.5768506352087114,0.138049001814882,0.1266696914700544,0.1636659338335864,0.4412193759608447,0.5287910914876381,0.3327781993368412
Germany,Ground_vehicles,2025-02-20,8.3 ~ 9.3,8.3,33449.0,2241.8055086350364,0.4635838380818559,0.0842046100032885,0.064899997010374,0.1163846824311072,0.2981390384074573,0.4978796618587961,0.1403763363706565
USA,Ground_vehicles,2025-01-30,1.0 ~ 2.0,1.0,623.0,123.04280363830924,0.3365105939004815,0.0,0.0,0.1603917626593801,0.3328756509554585,0.2573137943239573,0.0541790995997963
Britain,Ground_vehicles,2025-03-16,7.0 ~ 8.0,7.0,5834.0,440.169771073782,0.6164424751456977,0.0,0.0,0.1242088100992366,0.3364650570882107,0.5949218385656762,0.3112084066821634
France,Ground_vehicles,2025-02-17,1.3 ~ 2.3,1.3,105.0,17.55746031746032,0.1238095238095238,0.0,0.0,0.0162470199112898,0.2534841322156744,,-0.2809597449017376
